duration,end_of_fade_in,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_familiarity,artist_hotttnesss,song_hotttnesss,title
62.27546,4.023,10,-7.255,1,62.275,104.064,4,0.5906595503662657,0.38171567827444797,0.2544812924844928,b'Nothing But Sky [Outro] (Album Version)'
532.37506,0.0,7,-11.049,0,524.19,127.929,5,0.7186723497523851,0.45164840732197026,0.0,b'Lost'
165.642,0.197,0,-19.212,1,155.661,123.924,7,0.27443294790503525,0.26622953991263976,0.0,b'So Do I'
191.11138,0.729,6,-14.873,1,184.506,114.177,7,0.5743000682773265,0.3755935825851729,0.0,b'Mississippi Boweavil Blues'
33.20118,0.142,0,-8.837,1,33.201,88.678,1,0.3995103920704494,0.3237553945515314,0.368413732666965,b'Bumbling Along'
367.46404,0.0,5,-11.861,0,367.464,0.0,3,0.5034037889743886,0.32573625894250924,0.0,b'La vida (Jp Candela & Vlada Asanin club mix)'
152.89424,0.067,0,-8.263,1,135.999,94.895,4,0.4848983053454624,0.3010940912365588,0.26586104921065007,b'Andale'
166.73914,0.061,8,-14.373,1,162.865,122.546,4,0.7830371095483493,0.544257505724526,0.0,b'Mary Had A Little Lamb'
229.51138,0.258,1,-15.93,1,219.585,159.356,3,0.46359371861967325,0.36773193521021486,0.0,"b""Travelin' Blues"""
150.56934,0.0,1,-17.17,1,145.856,130.402,4,0.4684493453313319,0.3071950178281231,0.0,b'Happy To Meet & Sorry To Part'
153.28608,0.09,9,-26.024,1,140.835,79.499,4,0.8265136285539465,0.6282283873127827,0.39200877147130697,b'Brighten Your Night With My Day'
216.63302,0.171,4,-7.714,0,210.907,127.968,4,0.4643625908988418,0.41784614771379464,0.0,b'Matti Ja Teppo'
162.29832,0.0,2,-18.745,0,162.298,172.703,4,0.5412311890070843,0.3601702712487263,0.0,b'Big Leg Woman Gets My Pay'
214.54322,3.477,11,-10.451,1,210.663,139.211,4,0.711893841289885,0.5351630421238075,0.0,"b""Ain't No Right ( LP Version )"""
312.94649,0.218,7,-11.188,1,299.131,84.994,1,0.5017859682743673,0.3824265842017741,0.38293509007501925,b'So Ist Das Nun Mal'
161.61914,0.0,11,-11.879,0,154.924,102.637,5,0.4320747960152752,0.29939278719775364,0.0,b'Heavy Waist Line'
144.61342,0.345,7,-8.597,1,137.567,125.261,4,0.6229994632226729,0.4589355705224475,0.30416950343527516,b'Het Spongebob Squarepants Lied'
134.81751,0.073,0,-24.904,0,122.828,36.802,1,0.6406959207035972,0.4496026559738531,0.0,b'Pleas Made Against Stasis'
189.6224,0.148,11,-4.867,0,181.197,205.739,4,0.5593665822472249,0.4145343207400405,0.4733465411087876,b'Magico'
174.52363,3.657,7,-14.042,1,171.433,68.826,3,0.5242651305522424,0.3722328886113136,0.26586104921065007,b'Immortal_ Invisible'
265.06404,0.0,11,-8.6,1,249.87,146.775,4,0.7132749723642293,0.3775930817718952,0.0,b'Did We Not Choose Each Other'
278.04689,0.339,5,-3.676,0,271.865,84.655,3,0.831240276991066,0.7257460818523215,0.0,b'Genio Atrapado'
288.44363,0.217,1,-5.52,1,285.896,164.595,4,0.6354834550741343,0.4284419402888814,0.556739869245632,b'Life Deprived'
411.01016,0.078,5,-17.684,0,400.707,87.702,3,0.586950621729773,0.43205407899019355,0.4944895175021134,b'It Feels Like Rain'
184.47628,0.63,11,-9.791,1,173.169,157.983,4,0.5856831498303938,0.3604457658067229,0.0,b'Quest for Oneness'
180.61016,0.201,9,-8.529,1,176.994,90.017,5,0.4668979601451768,0.3201654160463429,0.0,b'Mardi Gras Mambo (Cajun Mardi Gras Album Version)'
94.01424,0.0,7,-5.28,1,91.069,102.394,4,0.8507282658584009,0.5420546314637725,0.46630483075728635,b'The Bravest Kids (Acoustic)'
240.84853,0.0,0,-7.689,1,230.33,96.967,4,0.4497436010513175,0.0,0.1932639031875779,b'So So So'
189.90975,0.0,9,-12.693,1,171.114,137.258,1,0.8389243105071171,0.6077927514628412,0.3283466694738822,b'Caught In A Dream (Album Version)'
155.89832,0.136,9,-6.272,0,142.431,182.487,4,0.6488501826283618,0.4561823828015073,0.0,b'Banzai Washout'
154.8273,0.185,5,-14.535,1,147.772,67.863,3,0.6914421524846747,0.40283578658562497,0.0,"b""God's Hands"""
164.70159,0.0,7,-5.819,1,160.026,171.52,1,0.675003400858032,0.4973049113742524,0.2707759989463275,b'T-Bone'
480.80934,0.0,6,-12.162,1,473.159,89.977,4,0.3872425947084871,0.18767630092926466,0.0,b'Yoga de Sensualite'
146.46812,0.176,0,-16.891,1,141.682,82.264,5,0.6391587078833617,0.49754408514922444,0.43703620411161354,b'Morning at the hotel'
184.21506,0.368,1,-12.99,1,172.379,102.366,3,0.3799830825772991,0.30951427174014573,0.0,b'El Chisme De La Cuchara'
249.28608,0.554,11,-7.899,0,238.306,87.146,4,0.7033494404116145,0.4983953383497739,0.0,b'La La'
426.78812,0.235,3,-4.024,1,422.255,144.252,4,0.7274973373418238,0.5372672373405675,0.5153571791702523,b'When The Levee Breaks'
199.88853,0.188,8,-9.565,1,189.614,85.999,4,0.5851612067387485,0.3670714492885737,0.21508031850922793,b'Summer Sands (feat. Carol Keogh)'
345.59955,3.918,4,-8.216,0,335.151,104.666,1,0.9279859310153593,0.599859524967033,0.682449124231555,b'Letter To The King'
78.05342,0.0,0,-5.251,1,78.053,166.93,1,0.24038711904113572,0.0,0.0,b'Polles Fores'
134.21669,0.0,7,-12.789,1,130.31,131.395,1,0.38230828283667867,0.28356259598084455,0.0,b'Break My Mind'
204.95628,2.792,3,-3.869,0,198.368,97.687,4,0.7183813423833088,0.4558259788030443,0.7079375399058409,b'Abstracted'
210.05016,0.577,4,-6.827,1,203.691,110.507,4,0.6065756794556484,0.3983941070519857,0.6068072928412985,b'She kills'
280.00608,0.154,7,-7.787,0,268.225,167.997,4,0.8065804113273366,0.6210852120549084,0.5573131363875086,b'Erased'
168.07138,0.0,7,-9.965,0,163.759,124.246,1,0.43763471807167803,0.36134021043150916,0.0,b'Standing On The Corner'
205.13914,0.224,2,-12.992,1,189.69,118.297,3,0.6693715019351177,0.5669124072815322,0.0,b'Against My Will (LP Version)'
192.67873,0.2,0,-10.73,1,182.178,123.472,3,0.4668979601451768,0.3201654160463429,0.0,b'Amazing Grace'
56.29342,0.0,2,-6.621,1,53.975,140.044,4,0.3911088846318064,0.24009840575296107,0.0,b'Captain Fury'
135.88853,2.084,4,-22.177,0,132.255,71.998,1,0.633258330532326,0.49576633024009714,0.0,"b""The Firebird/Apparition de L'Oiseau de Feu_ poursuivi par Ivan Tsar\xc3\xa9vitch"""
167.70567,0.514,10,-23.611,1,160.403,92.851,1,0.37834796858643616,0.3065186000380746,0.0,b'Three Hearts In A Tangle'
327.05261,0.131,0,-10.859,1,304.576,95.861,4,0.7068276713044582,0.4161730646266773,0.3603705827121406,"b""Holdin' On"""
217.73016,0.0,5,-12.183,0,208.475,194.039,3,0.5067739684898172,0.3797617837300081,0.0,"b""Stompin' at the Savoy"""
140.79955,0.398,0,-12.271,1,138.019,150.486,1,0.4258833216131893,0.31364777110715686,0.0,b'Wild Card'
396.32934,0.0,7,-19.697,0,378.009,100.89,4,0.43821309397873004,0.32501837637078207,0.0,b'So In Love'
297.63873,0.0,10,-5.985,1,297.639,65.246,4,0.6978878220170739,0.43514467167760446,0.4507622416414992,b'Al Final'
226.69016,0.0,11,-8.329,1,212.23,90.997,4,0.7411328018082258,0.5425339931632684,0.0,b'I Luv Dat Too'
199.07873,0.0,7,-7.077,1,191.263,139.543,4,0.6736538853218988,0.4616796330890852,0.37598430150044215,b'Stir The Gift'
138.39628,0.293,10,-21.304,0,132.667,83.219,4,0.6697261875661445,0.42791424698295477,0.259114383359274,b'The Beat Of My Heart'
303.09832,0.148,2,-11.273,0,298.411,91.846,4,0.7104456223870355,0.5406306862249688,0.6755467280259198,b'Camino'
172.09424,0.496,0,-13.551,1,163.027,76.98,4,0.5807987776815935,0.3893417519104193,0.0,b'Help Me Make It Through the Night'
211.53914,0.062,11,-4.618,0,198.664,102.034,4,0.6183183690045203,0.4042113654865552,0.6010343171294994,"b""Doesn't Get Much Better"""
226.21995,0.0,1,-11.675,1,218.448,155.012,4,0.5460883172947787,0.3739113842608352,0.30416950343527516,b'Any Wich Way (Freedom Must Come)'
136.93342,0.374,3,-10.386,1,131.379,71.913,4,0.47482940689326686,0.2969556817997762,0.0,b'Shine On Your Shoes'
161.54077,0.316,1,-5.244,1,158.697,94.401,4,0.6964509393416217,0.4891498166277913,0.0,b'All Night Long'
70.26893,5.915,9,-13.798,1,66.635,109.319,7,0.5693599059622848,0.3528708714634033,0.0,b'The Mystery Epoch'
56.842,0.154,1,-21.569,1,53.545,104.775,5,0.7103748126907397,0.5058831686836971,0.0,b'Excerpt Of A Speech By Marcus Mosiah Garvey'
220.29016,0.0,7,-3.935,1,220.29,148.412,4,0.6155041026415558,0.43983635888759404,0.0,b'Se Viene'
238.18404,0.237,1,-6.357,0,232.676,108.998,4,0.6876196662345889,0.417068912495152,0.0,b'Open (Kooba\x19s Koobatronmix)'
318.01424,0.0,7,-5.03,1,318.014,86.693,5,0.7903679087935053,0.6154544615535558,0.0,b'King Of Pain'
293.69424,0.357,0,-11.494,1,285.907,69.457,1,0.6759195565215971,0.5110543538982074,0.6851208430452371,b'When She Dances'
376.29342,0.263,9,-6.894,1,368.866,131.671,4,0.5755324116913901,0.37453002882015307,0.319565986882865,b'Each & Every Direction'
72.01914,0.0,0,-14.57,1,72.019,89.898,3,0.45178440595419245,0.3609162300146392,0.0,b'In The Good Old Summertime'
211.64363,0.288,4,-7.051,1,199.163,94.992,4,0.6269577230052118,0.43485958934341257,0.0,"b""Si Je M'En Sors"""
425.19465,0.0,9,-15.176,0,416.694,124.614,5,0.7510401261129247,0.41819309997551607,0.0,"b""Journey's End"""
327.78404,0.0,0,-6.295,1,314.212,167.614,3,0.20566800669015708,0.0,0.0,b'Instrumental Traditional'
289.48853,0.148,5,-10.271,1,272.213,116.411,3,0.6067695732048534,0.4707902495273688,0.0,b'I Still Remember'
187.16689,0.607,5,-6.223,0,177.789,127.856,4,0.5688048647202345,0.34770497823943036,0.0,b'I Just Knew'
182.282,0.336,0,-18.637,1,172.286,70.769,4,0.6954222853592201,0.4374948068860087,0.26376758986854226,b'Stardust'
288.80934,0.214,4,-12.525,1,276.126,102.976,4,0.6849948965806557,0.41551708285972627,0.7899387035813549,b'The Order Of Death'
312.842,0.427,10,-13.535,1,305.099,142.709,3,0.3562783133800606,0.0,0.28430193992096386,b'First You Cry'
85.99465,0.0,0,-5.933,1,79.337,135.044,4,0.5061142986263196,0.3319067224278851,0.0,b'Silent Night'
428.45995,0.0,2,-12.686,1,420.856,119.943,4,0.803220003089842,0.57137656159105,0.0,b'No You Girls'
248.99873,0.0,8,-7.622,0,241.162,120.055,4,0.514046804628371,0.3892823805241289,0.2998774882739778,b'Seni Unuturum'
356.41424,0.369,0,-7.36,1,338.541,135.99,1,0.6823206111515216,0.4331265875624821,0.0,b'A Little Louder'
200.202,0.386,4,-8.28,0,190.427,114.638,4,0.6273614470848322,0.40664264869909944,0.0,b'Too Big'
219.24526,0.261,1,-7.714,0,207.743,132.834,1,0.6740231561759062,0.441537878476653,0.0,b'All the Way'
200.38485,0.357,1,-7.365,1,190.618,153.849,4,0.6792921844437226,0.4318827563379648,0.5114243256864599,"b""Breakin' It"""
232.85506,0.0,2,-5.965,1,228.188,97.003,4,0.6042965872663661,0.437987748288433,0.0,b'Blackfoot Allstars'
172.22485,0.235,6,-5.072,1,169.61,125.307,4,0.8918537796888409,0.5482282091918806,0.6465363605324098,b'Sucker'
214.02077,0.107,7,-5.239,1,209.966,155.389,4,0.592494980055643,0.35062894689721674,0.0,"b""She's A Go"""
373.86404,0.0,0,-6.594,1,370.84,109.703,5,0.6741604753853119,0.4784907329726669,0.34580223396532944,b'Less Is More'
179.30404,0.154,5,-12.986,1,172.96,41.874,4,0.4002960349203375,0.39134245187534317,0.2685056811390411,b'Just Between The Two Of Us'
302.31465,0.083,10,-9.02,1,293.883,84.558,7,0.4767476813995823,0.29405319339903574,0.0,b'All The Fools It Sees'
143.80363,0.315,4,-11.688,1,133.857,91.118,1,0.3073226627395018,0.0,0.0,b'Michaelangelo'
341.34159,0.0,1,-10.529,1,337.647,152.874,4,0.7476840758686324,0.5299958328993075,0.7120790655281207,b'Angel [Footsteps] (Album Version)'
291.7873,0.421,2,-6.274,1,287.428,64.034,1,0.45078719446134874,0.31503331359930864,0.0,b'Pose No Threat'
458.91873,0.207,10,-11.688,1,449.457,130.974,1,0.4230183445180617,0.3098115084339827,0.0,b'Mauna Loa (Vocal)'
260.62322,0.0,1,-7.435,1,260.623,120.648,4,0.7550413499986275,0.4585920249078077,0.439202489315343,"b""Since You're In Love"""
431.51628,0.131,10,-6.268,0,421.878,126.958,4,0.6678495083942444,0.462537498241057,0.23962909777363708,b'Hey!'
28.23791,0.0,3,-35.251,1,28.238,140.422,4,0.3225526280500946,0.0,0.0,b'Variations On a Theme of Haendel_ Op.24: 17'
269.81832,0.0,4,-4.045,0,266.089,134.897,4,0.530412426848088,0.37110980223725215,0.0,b'Kui rebeneb taevas'
366.23628,0.0,1,-12.988,1,355.741,118.519,4,0.5470407067148041,0.3451094870859595,0.0,b'Lost (Actress Remix)'
382.01424,0.498,5,-7.971,0,373.656,137.589,4,0.6940216479070769,0.47940767557514763,0.6507670133977544,b'Loverman'
171.59791,0.427,3,-9.612,1,161.495,123.816,4,0.2854889083287198,0.24665652341069602,0.0,b'Waltzing Matilda'
203.78077,0.0,5,-13.557,0,193.225,97.972,5,0.47572156673067817,0.39837312273653963,0.0,b'E-mail From Nigeria'
190.69342,0.345,11,-14.636,1,182.462,132.261,1,0.5220082325065756,0.34709810512056916,0.0,b'Nordfjorloftet'
252.13342,0.0,11,-6.143,0,235.392,124.062,4,0.39560350922248033,0.0,0.0,b'Ven a Mi'
239.82975,0.0,1,-6.263,0,232.885,140.972,4,0.6528013549210473,0.44309894653198734,0.39200877147130697,b'No Angel (radio/album)'
291.21261,0.729,7,-4.07,1,286.319,179.82,4,0.47738760979527034,0.42323453481110507,0.0,b'Los!'
182.46485,0.413,10,-12.418,0,178.863,141.662,4,0.49490207922921264,0.3341438832906133,0.0,b'Head Hunter'
415.81669,0.0,0,-9.306,1,411.312,131.272,4,0.8063593429927965,0.5457891262169956,0.6540679660868304,b'Slaves & Bulldozers'
119.09179,2.589,5,-12.998,0,105.726,63.316,1,0.39836635433259654,0.39043497326886406,0.0,b'Saxambando'
180.53179,0.189,8,-9.068,1,172.832,151.498,4,0.5834430235496894,0.3857876145843115,0.2998774882739778,b'Conquer Me'
395.04934,0.171,2,-3.878,1,389.085,85.316,1,0.4212091465733053,0.2946078927864776,0.368413732666965,b'Bruno Dika'
223.63383,2.421,10,-4.658,1,206.919,125.367,1,0.6303468086968372,0.3631602022851569,0.0,b'Colorblind'
175.59465,0.38,10,-13.826,1,167.433,98.465,4,0.3324216353388219,0.31449483650332366,0.0,b'Amthran Na Bh Fiann (Ireland)'
168.25424,0.308,0,-5.936,1,168.254,134.102,4,0.5578751684218033,0.3593247265042633,0.5317220984213001,b'Lightning Breaks'
45.37424,0.0,0,-8.592,1,41.511,150.111,3,0.38990664907581474,0.24530294837974537,0.36727341580934564,b'Salvation'
166.05995,0.102,0,-21.141,1,160.049,158.009,3,0.5667964748327188,0.38811277380636255,0.0,b'Under The Bridges Of Paris'
253.09995,4.969,7,-8.253,0,234.742,120.356,3,0.5959966284893823,0.35907521756396604,0.0,b'Coup De Lune (Remasteris\xc3\xa9 En 2007)'
165.85098,2.31,7,-5.264,1,161.344,155.112,4,0.6874832051565415,0.5142064031849427,0.0,b'Harda They Come'
53.36771,0.241,7,-4.135,1,49.789,231.145,4,0.3982187703864674,0.27948312712204865,0.0,b'Forever'
178.99057,0.24,4,-17.321,1,173.378,86.762,7,0.5024531765214763,0.3915853290262099,0.0,"b""Je Vous Revois_ Madame (Flm ''Le Vagabond Bien Aim\xc3\xa9'')"""
31.32036,0.0,1,-12.368,1,31.32,60.046,1,0.8772137459246516,1.0825025567261237,0.7801196997818102,b'Skit #2 (Kanye West/Late Registration)'
278.12526,0.0,5,-5.865,0,271.168,121.004,4,0.698977345836088,0.39410780419688507,0.0,b'We Got It (Cadillac)'
229.51138,0.183,4,-8.574,0,223.817,155.769,4,0.6810844198440649,0.453371188064994,0.3725300393660796,b'Call On The Father'
229.14567,0.0,4,-6.062,1,219.719,77.722,4,0.6978878220170739,0.43514467167760446,0.49446970926734435,b'Nunca Sabras'
171.4673,0.0,7,-6.234,1,169.059,134.089,4,0.5131368174012146,0.37146541025100527,0.0,b'Go Tell It On The Mountain'
152.94649,2.136,8,-12.36,1,146.994,115.42,3,0.3043006433936292,0.0,0.0,b'Estroupele-Troupele. Mui\xc3\xb1eira'
216.81587,0.0,10,-6.021,1,208.149,115.62,4,0.8172569392930438,0.7352088777469941,0.0,b'A Boy Named Sue'
171.80689,0.0,7,-15.149,1,164.937,168.897,4,0.7073356812574015,0.6038764869181625,0.0,"b""I'm Thinking Tonight Of My Blue Eyes"""
151.84934,0.0,9,-10.649,1,140.173,65.637,4,0.47572156673067817,0.39837312273653963,0.0,b'Happy Halloween Anniversary'
189.46567,0.0,0,-18.22,1,182.01,87.009,4,0.490303980373673,0.33441527067536053,0.0,"b""It Ain't No Use"""
199.00036,0.0,7,-7.35,1,186.352,84.138,1,0.4172164420950514,0.3294326643532808,0.4051157216913865,b'Silver Bells'
207.20281,0.479,2,-11.953,1,194.525,124.968,4,0.7394548738996426,0.5133391958475938,0.6045544849203479,b'Mad About the Boy'
285.1522,2.955,4,-9.462,1,285.152,165.712,4,0.5977948593550263,0.41889580391387266,0.0,b'Mean Streak'
241.44934,0.0,4,-3.862,1,241.449,158.976,4,0.8251920292669888,0.5291659021019358,0.6108466280951077,"b""We're Always Losing Blood"""
224.39138,0.0,9,-14.79,0,203.064,154.048,4,0.5351492809931975,0.3313654116356684,0.0,b'Los Brillantes Ojos del Angel (sparked Angel Eyes)'
165.72036,0.0,2,-20.934,1,165.72,203.314,5,0.8672589424375308,0.5477641110104191,0.5899462186541047,b'Caviglia'
259.86567,0.0,7,-5.509,1,259.866,88.74,4,0.8130130889348834,0.5485336545339214,0.0,b'Mass Destruction'
308.76689,0.384,9,-3.947,1,294.847,105.804,3,0.8725365986697359,0.6107314629039089,0.0,"b""Cryin'"""
188.31628,0.0,7,-12.704,1,167.149,161.045,4,0.47153679680664207,0.37463730145295976,0.46325110462459756,b'Winding Down Again'
236.53832,0.554,7,-8.146,1,221.71,159.894,4,0.5835807953962067,0.32345200435681365,0.26586104921065007,b'Mood Ring'
196.30975,0.264,10,-14.441,0,191.907,112.681,4,0.7369919703227188,0.4772251904432169,0.0,"b""Bambenella d' 'o mercato"""
221.33506,0.444,9,-9.472,1,213.293,91.833,4,0.6832060400475407,0.4848767189541058,0.614576981682048,b'We Have All The Time In The World'
368.3522,0.258,7,-16.223,1,359.486,127.279,4,0.5977029042110494,0.43773596834452544,0.42512465831305757,b'Amor De Juventud'
227.082,0.148,3,-5.432,1,213.502,140.577,4,0.852699664161011,0.6613493642822156,0.7955055406553385,b'Absolute'
379.66322,7.732,1,-20.269,1,357.506,106.683,1,0.585387198606353,0.42951363980146334,0.0,b'Smpty spaces missing units'
250.98404,0.374,9,-7.911,1,241.65,154.734,1,0.0921250734123447,0.0,0.0,b'Take Me Down To LA'
181.86404,0.457,7,-8.196,1,174.62,112.442,3,0.648902582006874,0.4408350067130934,0.0,b'Domingo Valdovinos'
51.12118,0.0,11,-7.622,0,51.121,112.995,4,0.4250705644168449,0.0,0.0,b'Aceite'
240.74404,3.785,11,-18.302,0,227.614,89.236,3,0.4663310542870906,0.3327497700492591,0.2707759989463275,b'The Anniversary Waltz'
202.4224,0.554,4,-24.057,1,193.544,103.47,4,0.3825466666239224,0.33513806449963085,0.0,"b""It Won't Rain Always"""
128.23465,0.0,8,-12.73,1,122.479,91.722,3,0.4234013772561962,0.37565282400247096,0.0,b'Florida By the Sea - The Cocoanuts'
163.99628,0.421,9,-7.235,1,151.69,84.017,5,0.6225679552233179,0.31992724238883236,0.0,b'See you on Sunday'
461.11302,5.172,0,-7.546,1,448.122,145.05,4,0.6047793026785834,0.38925674304397423,0.21508031850922793,"b""Rock N' Roll"""
215.66649,0.107,6,-7.616,1,206.617,157.5,4,0.5470357341678992,0.3656866060346483,0.48456252996792964,b'Them No Care'
261.22404,0.0,2,-9.816,1,261.224,172.789,4,0.5586792493895179,0.43454194621814923,0.0,b'Le plaisir de perdre (live 1989)'
116.89751,0.305,4,-6.957,1,109.436,130.196,4,0.6038391696904002,0.39579127377388607,0.37598430150044215,b'My Sweet Loving Man'
237.92281,0.264,3,-3.819,0,234.243,140.026,4,0.6052785512594366,0.3501827320103768,0.4069802842235656,b'Gora Gora Badan'
164.57098,2.815,4,-10.496,0,164.571,94.234,4,0.41936966293312367,0.3331083863033298,0.0,b'Night Shift'
10.68363,0.136,5,-25.471,1,10.684,68.798,1,0.780815618518309,0.5726646896353408,0.0,b'Piroschka'
217.91302,2.519,0,-6.902,1,213.751,136.06,4,0.4228875566904192,0.29624881058023994,0.0,b'Sheng Li Hu Huan'
136.38485,0.142,2,-9.462,1,127.222,86.708,4,0.4211818692788764,0.3049119117083977,0.0,"b""Wer Einmal 'A' Gesagt (What Does A Girl Do?)"""
223.4771,0.222,4,-4.845,0,217.054,146.238,4,0.6810844198440649,0.453371188064994,0.0,b'Let The Good Times Roll'
182.56934,10.257,7,-14.299,1,179.316,107.593,4,0.7964934015512127,0.5103249861005498,0.0,b'Patterns'
117.2371,0.131,4,-5.984,1,111.955,169.801,1,0.4406619729005957,0.2938429554280878,0.0,"b""Punkrock Livin'"""
214.5171,0.148,10,-4.256,1,202.06,142.137,3,0.686812987090813,0.684478823308873,0.6893135642244902,b'Cry'
210.88608,0.232,8,-10.849,1,204.742,70.286,4,0.4340263679025057,0.23451976036910782,0.319565986882865,b'When He Was On The Cross [I Was On His Mind]'
206.00118,0.379,5,-13.03,1,198.397,94.552,4,0.4961288946289526,0.3366459371470681,0.43703620411161354,b'Make My Home Where I Hang My Hat'
217.65179,0.0,1,-6.379,1,211.145,168.135,4,0.4490606088368488,0.17676690144433763,0.0,"b""Let's Make Love"""
178.65098,0.369,7,-3.977,1,178.651,181.573,4,0.5140763832745878,0.3675301598776508,0.21508031850922793,b'Who R Ya'
146.9122,0.0,7,-11.899,1,146.912,208.304,3,0.3380939224734462,0.25900209452546863,0.0,b'Without Him (Ryman Gospel Reunion Version)'
246.72608,0.0,8,-12.494,1,238.092,151.717,3,0.829603740082397,0.5599258685693549,0.8935938748814521,b'Maybe'
249.12934,0.0,4,-8.138,0,241.255,163.44,3,0.6929793396085266,0.5368622736318177,0.0,b'Smile'
171.83302,0.218,1,-16.964,1,171.833,81.073,1,0.6119429558981506,0.40319797771654287,0.0,"b""I'm Still In Love With You"""
383.16363,0.0,4,-17.516,1,376.715,117.106,3,0.5172745924496447,0.34943133792488706,0.2565573500553202,b'Backwater Blues'
